,qids
5418722,Q58007734
5423462,Q29912804
5431207,Q54298754
5444123,Q26845352
5452907,Q21621596
5456936,Q5981534
5460750,Q19661294
5465509,Q16297532
5475029,Q56685698
5477533,Q28162527
5477852,Q56640215
5481369,Q57242766
5483909,Q28873862
5493038,Q28967533
5496480,Q42665826
5501194,Q22115261
5511076,Q30071936
5528945,Q56702172
5541791,Q17466288
5546804,Q57417871
5547088,Q16730687
5547725,Q17379895
5555730,Q43252512
5567669,Q24452280
5584689,Q52521798
5584700,Q55584536
5585874,Q47169215
5586781,Q24191416
5588409,Q6757491
5593225,Q54358063
5607227,Q47539954
5609086,Q6376084
5616963,Q52151032
5618341,Q19518144
5631376,Q3294027
5633021,Q41422887
5641635,Q45479930
5655886,Q7506730
5657756,Q55310187
5664884,Q27859508
5670968,Q11768550
5675421,Q47087987
5678823,Q7821753
5690769,Q45410190
5691007,Q10387128
5695461,Q18224476
5703411,Q58003231
5712709,Q28007302
5715189,Q40119495
5728251,Q57339594
5733311,Q55965691
5740283,Q58067325
5749938,Q27534214
5752904,Q42780177
5753734,Q53870604
5762130,Q6757589
5764283,Q7586156
5800021,Q22958540
5804721,Q17404030
5808245,Q50228731
5841678,Q50379388
5852106,Q36079493
5854676,Q55267170
5856598,Q5042328
5858201,Q24238950
5858391,Q11556275
5858630,Q5524715
5863002,Q45419928
5872375,Q3838057
5872545,Q56102798
5879746,Q27662629
5884652,Q29453000
5887764,Q11969928
5889276,Q17194834
5899088,Q6204237
5901409,Q40283666
5912360,Q27942102
5914997,Q20687638
5917499,Q44387283
5923195,Q42855310
5934691,Q20016502
5934781,Q57096777
5938161,Q56867948
5960279,Q17370978
5961575,Q16728183
5962295,Q5444180
5969434,Q4961542
5970717,Q6932546
5973948,Q57410311
5979689,Q38445272
5980508,Q21064611
5981207,Q6873425
5982770,Q48410817
5999153,Q16923131
5999392,Q4957131
6007128,Q1002180
6008542,Q6686821
6014784,Q16617049
6018766,Q57242022
6024446,Q26705118
6031662,Q45488381
6033726,Q20016463
6035390,Q27734065
6054833,Q22958728
6076909,Q59203506
6083469,Q28013980
6089492,Q17277572
6090319,Q7823550
6092430,Q28604998
6095966,Q16240349
6096357,Q22082626
6099410,Q16242980
6107604,Q16568106
6118836,Q6395998
6119368,Q36490613
6136856,Q30122636
6142139,Q18750544
6150661,Q24952055
6152246,Q48699551
6160746,Q5488471
6161901,Q57532249
6163677,Q55585232
6172569,Q2964655
6180999,Q50118784
6184053,Q12969260
6185424,Q50316494
6192942,Q24233773
6199281,Q12971420
6201428,Q45367287
6207234,Q26263316
6223536,Q5115151
6225021,Q21555532
6232944,Q21756144
6237336,Q28755649
6242568,Q19865583
6245208,Q20656111
6251317,Q50415530
6262256,Q16215595
6267980,Q27662914
6281303,Q16429574
6283223,Q59306061
6293711,Q42394909
6296097,Q27908199
6300947,Q5339925
6312444,Q5232886
6326487,Q16194329
6333074,Q4878845
6362820,Q5606059
6367325,Q5228369
6370732,Q55091274
6372993,Q51754774
6379877,Q56221360
6384209,Q56223924
6385308,Q7970125
6386499,Q4746831
6386649,Q55238186
6397584,Q23712252
6409815,Q17092227
6411268,Q5232943
6412823,Q33103789
6430914,Q29835334
6433636,Q55584283
6452362,Q27050031
6464590,Q51634967
6479302,Q26923679
6481971,Q45921725
6484738,Q56599702
6493688,Q28024924
6496041,Q55665165
6503233,Q4772224
6519038,Q55956059
6520658,Q27527433
6524434,Q45419397
6535789,Q12961493
6538725,Q28109102
6544038,Q24034851
6546281,Q22106300
6551622,Q6968601
6555477,Q7336888
6570345,Q23808701
6571511,Q38620825
6578557,Q58121202
6608630,Q30323581
6612883,Q51758389
6613445,Q41447903
6616480,Q16734026
6621061,Q15983449
6625800,Q16204266
6632969,Q18044452
6640029,Q6846495
6644195,Q17371092
6644904,Q55847771
6647984,Q27662255
6649848,Q17371234
6657592,Q54820910
6658833,Q33077044
6672846,Q6757646
6691282,Q56289636
6702648,Q25999546
6717681,Q49270203
6729945,Q47086693
6732422,Q11696119
6733278,Q58316442
6736308,Q4126101
6748453,Q51590273
6751532,Q7154438
6802431,Q56630950
6804235,Q16232587
6805382,Q20090145
6824200,Q26723561
6827553,Q13562431
6836674,Q13563102
6837873,Q45379480
6839078,Q16212643
6842839,Q7595931
6850996,Q21622179
6852818,Q48869201
6855681,Q56676327
6858469,Q24324289
6865442,Q28167036
6873445,Q5799799
6874603,Q4761146
6875518,Q36988584
6881907,Q16215246
6886032,Q57184116
6890447,Q55760562
6903244,Q24525393
6923087,Q51120326
6926809,Q45360485
6932232,Q29635992
6932291,Q56073427
6939740,Q56470555
6954973,Q3337842
6971010,Q11855719
6996199,Q52891934
6997957,Q46165188
7004103,Q55281057
7012879,Q6759678
7017372,Q50345446
7019199,Q5228844
7021123,Q15849160
7040737,Q12438448
7046045,Q19892851
7053755,Q48817767
7061870,Q30598281
7065655,Q37119847
7067197,Q30080459
7067840,Q16732712
7071154,Q30688992
7072909,Q5339973
7085231,Q18921970
7101604,Q21573186
7104828,Q10326685
7105289,Q39087889
7105490,Q21872704
7110485,Q42286587
7126080,Q6272643
7129208,Q7291441
7147628,Q4701018
7159759,Q12965811
7164698,Q39079217
7181937,Q45456936
7183070,Q59510266
7183887,Q58483727
7187106,Q22111998
7188266,Q16886122
7207473,Q56052063
7215169,Q7631250
7221376,Q6103080
7222724,Q4706942
7227943,Q18704852
7235717,Q2964675
7240835,Q7429202
7257652,Q41672141
7259551,Q26897109
7259734,Q59381058
7261258,Q24006261
7263615,Q45401473
7268209,Q28869041
7274849,Q29834127
7278752,Q59172929
7294573,Q57585451
7299208,Q6166435
7303856,Q39066558
7311380,Q16214078
7314647,Q16213181
7321021,Q12965354
7324841,Q20739427
7325300,Q22004817
7325580,Q4964948
7327246,Q55810182
7328037,Q45417691
7342587,Q21064512
7347942,Q45370339
7354710,Q22278496
7357304,Q50733715
7368406,Q29033509
7372051,Q6767115
7377678,Q7823754
7383562,Q16195710
7404447,Q16144573
7405740,Q45422764
7412983,Q46996231
7416190,Q7344908
7425007,Q27042528
7447503,Q14513925
7447966,Q16733981
7456953,Q23760283
7484794,Q19968780
7488615,Q7344563
7493614,Q23007498
7498978,Q7356237
7503904,Q4910590
7510222,Q17370942
7520741,Q4758966
7525888,Q18110106
7531063,Q52384588
7531978,Q26844710
7533053,Q7640352
7534047,Q50359722
7535335,Q16215636
7536765,Q17370937
7539734,Q16832046
7560642,Q21656773
7585764,Q27063739
7585856,Q45420585
7588946,Q38589904
7589201,Q15046980
7590688,Q21965064
7604100,Q1418657
7606883,Q45445212
7608991,Q3966148
7610387,Q7608124
7611512,Q7155760
7613533,Q56702359
7628756,Q22957291
7635608,Q7931850
7640919,Q55285099
7641372,Q48849505
7647738,Q18125771
7662473,Q12964389
7664797,Q27734258
7667441,Q1184912
7677710,Q27528535
7679042,Q36490238
7684531,Q6243675
7684550,Q43384636
7689411,Q5236200
7698847,Q12962149
7710661,Q37614128
7717137,Q28378545
7717479,Q20873443
7732370,Q24052870
7745987,Q23023243
7752962,Q6548558
7757229,Q48461289
7763130,Q4820813
7764841,Q21932060
7778387,Q24055604
7795704,Q4979959
7811495,Q55281056
7848692,Q48457309
7859215,Q19666703
7862053,Q30039303
7866904,Q5854163
7873409,Q7615796
7877178,Q7441189
7877517,Q57907084
7902405,Q25189866
7911648,Q7172020
7919520,Q23884323
7933356,Q39074836
7937778,Q24450979
7939296,Q21503008
7943666,Q42214105
7952987,Q10313723
7963004,Q21565040
7994626,Q51636298
8001982,Q26899259
8007209,Q40854231
8013301,Q40992404
8017919,Q16148998
8024203,Q12847954
8041181,Q53557550
8057305,Q16728907
8077039,Q5217600
8081382,Q57339378
8086830,Q27049309
8090819,Q21516102
8096910,Q5112175
8107029,Q18353220
8117146,Q56255025
8123027,Q20675994
8123034,Q24006327
8128787,Q16981624
8129338,Q49739815
8129641,Q6261383
8142950,Q50738906
8143659,Q23772073
8143725,Q6836942
8157179,Q4140407
8168527,Q3186521
8169132,Q56631216
8174353,Q50358463
8187325,Q18813336
8189825,Q17055478
8207329,Q25443788
8209174,Q7609469
8218411,Q28501938
8230528,Q55584437
8232008,Q23664077
8250615,Q59252944
8251679,Q5751274
8257656,Q55622180
8262579,Q22107327
8263524,Q11333663
8282815,Q51831418
8291079,Q8012265
8296136,Q42666582
8312870,Q5591392
8315455,Q7626352
8318325,Q15719747
8319690,Q23091664
8322617,Q37830152
8332892,Q58796967
8332990,Q27881450
8343458,Q55443487
8351591,Q55386664
8361976,Q4334010
8366571,Q47087197
8368783,Q4886037
8376229,Q12964244
8388691,Q27042841
8389371,Q52635396
8391677,Q54297273
8397834,Q40325789
8411567,Q6763144
8415989,Q49117525
8422643,Q6153026
8425526,Q29846961
8432324,Q28792578
8440791,Q55361305
8446613,Q30089841
8456227,Q8014370
8466650,Q16186628
8490595,Q28828101
8491308,Q5388805
8498594,Q7680443
8515086,Q55081485
8516298,Q6187272
8553219,Q41672372
8566292,Q5241418
8568006,Q12962664
8569034,Q27983613
8583581,Q15713128
8585938,Q5919775
8600277,Q52899729
8601613,Q19950178
8609234,Q54611526
8617541,Q12972000
8623432,Q58175988
8640803,Q25752716
8652385,Q15544850
8656781,Q55194384
8659722,Q30674285
8696454,Q45437771
8704216,Q55876580
8704790,Q27899007
8715832,Q58972977
8723335,Q56434253
8724263,Q5240021
8725031,Q6222623
8743186,Q27662378
8750557,Q42704563
8751684,Q4980574
8762463,Q37842415
8772954,Q30332115
8783412,Q25923184
8790618,Q28924906
8806950,Q7051696
8808916,Q24962869
8810415,Q6163088
8810860,Q48471778
8817959,Q5485451
8823537,Q20713698
8824081,Q20714235
8828298,Q6146773
8836770,Q27671456
8848815,Q2158159
8870216,Q19880188
8923322,Q43380142
8923696,Q59204969
8924270,Q41919088
8941237,Q16207727
8945565,Q44163342
8948541,Q5053958
8951136,Q5645537
8981885,Q58371764
8990244,Q24942900
9001538,Q6770289
9015850,Q6170645
9026980,Q47452507
9036710,Q21642726
9063695,Q51711965
9092930,Q15840076
9106125,Q33043906
9109247,Q45369696
9110329,Q6112192
9144310,Q57765602
9147943,Q19977323
9148372,Q21603970
9158240,Q50082869
9158891,Q57444901
9175382,Q58808251
9185383,Q26405061
9199011,Q6872119
9201309,Q7494068
9222138,Q35859587
9229030,Q47088399
9233723,Q3295427
9237683,Q5525003
9260304,Q21856970
9286256,Q16187355
9302968,Q36988689
9312396,Q23022765
9317146,Q12962854
9324072,Q56485665
9342905,Q13605675
9343058,Q26251176
9348443,Q16104447
9353197,Q7347688
9366057,Q30511029
9377268,Q26464866
9393447,Q52106918
9394607,Q38460013
9395679,Q4861352
9437606,Q27088063
9468809,Q30325474
9478379,Q25459517
9482784,Q27057563
9484880,Q4746894
9489860,Q17279957
9494625,Q47035464
9508176,Q16205489
9530477,Q6002858
9547045,Q6172636
9549227,Q27804621
9558154,Q38054262
9561765,Q12962770
9569083,Q56062119
9586932,Q20685439
9600315,Q55949293
9607317,Q22110112
9615273,Q30324510
9617342,Q24088592
9632464,Q39700559
9633678,Q12965229
9668434,Q3604993
9672661,Q55075946
9679095,Q56073314
9713534,Q58174540
9730333,Q45382600
9736511,Q17371142
9742439,Q16935116
9750999,Q45467936
9754224,Q2844077
9766490,Q16594517
9776463,Q4766184
9787727,Q42623654
9791518,Q21067004
9793987,Q47120535
9801756,Q5949740
9813366,Q9618255
9817432,Q51872310
9821996,Q45385953
9827461,Q6230716
9843397,Q14946781
9854075,Q23023665
9855663,Q45421525
9876309,Q4648190
9893760,Q24572591
9903612,Q2823983
9951277,Q26923868
9963906,Q45490623
9980088,Q55632338
9985410,Q6153078
10008020,Q7615369
10010952,Q7491448
10022215,Q27975651
10045753,Q45446364
10045872,Q6062196
10050945,Q6112640
10063514,Q57585645
10082218,Q21066476
10109654,Q12970913
10178137,Q55112202
10181486,Q16732472
10182339,Q57737420
10187212,Q12972402
10191419,Q48868878
10193221,Q7786904
10198725,Q27532192
10198918,Q8006064
10202252,Q57313964
10202256,Q7407755
10205316,Q29860882
10206582,Q57041366
10240016,Q45419367
10242609,Q16195746
10268919,Q6775277
10283942,Q4912959
10288698,Q27531748
10290924,Q48963403
10313298,Q45439612
10331714,Q22006907
10341163,Q58012035
10358132,Q47493013
10361808,Q456684
10364939,Q7344400
10387083,Q45427248
10407002,Q12962341
10412873,Q45397275
10425296,Q26237732
10446807,Q59165742
10461191,Q56073468
10475682,Q52787945
10480184,Q19664156
10491624,Q57158947
10521371,Q3187676
10548979,Q25999463
10572474,Q10305149
10589607,Q56422845
10594329,Q6558067
10615723,Q37836715
10616834,Q12961644
10617159,Q18356492
10645335,Q56876327
10651041,Q59003657
10703401,Q58010537
10709154,Q41799914
10714037,Q45587704
10716966,Q27663036
10724221,Q28028585
10728150,Q55183481
10728629,Q24525723
10738262,Q20572244
10761500,Q5238507
10784003,Q45422794
10786621,Q22005708
10789898,Q59610114
10805617,Q6758009
10816823,Q45602445
10832498,Q5191379
10842320,Q27842974
10852860,Q23664207
10864659,Q45435634
10870597,Q27063095
10879003,Q45540770
10879736,Q55169329
10886155,Q43384593
10900973,Q59268365
10921931,Q24884557
10924468,Q25440464
10927523,Q6386194
10931569,Q55987315
10938104,Q12401096
10947108,Q5336352
10957831,Q50824218
10972068,Q7245618
10972374,Q3314687
10981701,Q24961233
10985816,Q55819589
10992978,Q30877477
11002622,Q21042728
11019328,Q52433663
11021673,Q50505575
11029121,Q25575868
11040930,Q51337629
11049619,Q41362668
11050730,Q45370515
11061380,Q20049137
11063487,Q45456890
11072809,Q27528793
11083125,Q6764985
11112046,Q22279629
11115108,Q4932305
11116763,Q27813777
11130370,Q27517317
11138055,Q12970574
11148965,Q59155176
11154913,Q59575421
11159873,Q45525405
11199652,Q6038472
11200841,Q52084407
11201024,Q20677069
11211105,Q45849882
11216613,Q45424391
11224219,Q25110473
11231138,Q21387514
11235068,Q45424496
11239734,Q46516206
11268134,Q29051810
11272665,Q47541834
11294500,Q12596070
11301310,Q55944652
11310503,Q6851386
11324477,Q28921548
11325359,Q21872436
11335999,Q21622855
11345970,Q7703001
11354000,Q45463116
11367564,Q47209910
11376431,Q16194103
11384491,Q4796959
11388810,Q53869510
11395088,Q50345028
11418847,Q26922248
11433965,Q24678770
11444748,Q45368033
11458361,Q17410640
11460765,Q58008846
11473843,Q52008169
11503892,Q7365788
11527060,Q21934066
11535242,Q7704078
11537123,Q47513937
11548797,Q18811080
11553514,Q22005499
11554526,Q57882799
11557828,Q54488541
11557865,Q21338811
11567762,Q28938631
11574564,Q43078971
11575999,Q6215320
11583815,Q37831566
11590471,Q51171371
11595388,Q20985705
11597891,Q21175909
11605582,Q55965567
11610707,Q30689007
11617934,Q52115375
11650185,Q6788736
11669799,Q20736520
11681508,Q47462217
11703755,Q16221574
11722932,Q55080916
11723069,Q3183374
11769036,Q23772127
11798038,Q6846182
11800418,Q58215586
11824796,Q6107490
11825198,Q56690587
11827105,Q27063828
11834018,Q18685385
11848386,Q53577533
11857166,Q6224277
11859672,Q56433325
11869767,Q28406884
11911288,Q26855335
11917028,Q5486591
11943105,Q27881375
11948357,Q12963371
11948388,Q39078970
11970289,Q5266025
11975473,Q53545521
11975589,Q24190912
11985044,Q57163582
11995280,Q4864437
12019734,Q6788398
12022514,Q48839438
12029864,Q45420867
12065229,Q43394027
12087500,Q21064638
12112587,Q43148757
12137771,Q24004982
12148979,Q7422068
12191903,Q22279777
12212150,Q5550127
12216128,Q17071674
12221245,Q51337642
12238584,Q7945955
12251582,Q36053984
12276011,Q47529985
12287633,Q40325763
12290843,Q52151081
12306440,Q45563139
12328128,Q19892985
12341390,Q44424830
12342615,Q16885636
12391545,Q7409451
12402220,Q45750865
12412919,Q53101167
12423922,Q58495544
12427405,Q23664054
12428431,Q57374608
12445013,Q45371914
12459622,Q7488059
12461936,Q27536133
12495275,Q17514599
12511972,Q7342829
12550491,Q6248032
12586294,Q28791463
12607169,Q20606135
12615965,Q21656875
12615983,Q16728480
12619031,Q59179600
12623922,Q48391964
12625723,Q56588397
12635824,Q26838539
12656167,Q30640552
12667616,Q34942328
12692165,Q5335221
12694191,Q20605509
12697690,Q27529938
12699108,Q29003281
12734724,Q48877783
12769277,Q4760384
12780181,Q20667201
12782386,Q30604156
12801147,Q22096182
12805154,Q59531366
12818124,Q58718146
12823698,Q59229900
12825767,Q39061128
12828391,Q27525967
12834007,Q22957893
12848895,Q57269668
12890751,Q44445564
12895367,Q12970164
12926164,Q58008898
12930720,Q6519745
12965369,Q710574
12978770,Q10325813
12979087,Q7153233
13021119,Q23091474
13038232,Q12963249
13054998,Q5216391
13073922,Q12491695
13082412,Q6196457
13086082,Q7349058
13089279,Q12965207
13092551,Q19560672
13104845,Q21093049
13118595,Q6267772
13126062,Q51083041
13149522,Q10555024
13158235,Q4962096
13175204,Q23664127
13197035,Q5300721
13200200,Q50305395
13211529,Q7002066
13213699,Q5636504
13229506,Q3147197
13257133,Q42306296
13266189,Q30348922
13271022,Q20532824
13274732,Q17137145
13286430,Q6557791
13287291,Q55138337
13290608,Q54010808
13301259,Q5362686
13304569,Q5181247
13306515,Q50736967
13335489,Q58611908
13362354,Q42472513
13396434,Q53112459
13400384,Q4953763
13481809,Q47089187
13496351,Q47524198
13559663,Q58494857
13575960,Q7375240
13589465,Q7976002
13594164,Q29877746
13598152,Q56678514
13632735,Q25189191
13640128,Q17371205
13640904,Q52905088
13665667,Q16191460
13724380,Q29552502
13752188,Q17371204
13765643,Q3195682
13838111,Q3808111
13847425,Q6112754
13906729,Q16734770
13927146,Q26703626
14000330,Q45483326
14007509,Q55236250
14054511,Q5679601
14067924,Q20090706
14081711,Q14946829
14109984,Q52274719
14116452,Q42696071
14130183,Q58637568
14162623,Q55114643
14211056,Q57839325
14247744,Q12963560
14254052,Q45379257
14265206,Q5637555
14272136,Q47507144
14274233,Q3817641
14285477,Q6355496
14292621,Q56650191
14345665,Q54873592
14380940,Q27048921
14380995,Q4974496
14381376,Q48724375
14381418,Q30519511
14387098,Q22003377
14387458,Q58917288
14398537,Q7914686
14408413,Q19854454
14432563,Q16233689
14433827,Q20650975
14438553,Q57484211
14441702,Q27916075
14496092,Q57615688
14498514,Q32028721
14500256,Q16886321
14517123,Q21642750
14517691,Q23771559
14529881,Q45376405
14570616,Q21259607
14594569,Q17009296
14603843,Q55434607
14638884,Q7350410
14675349,Q47029855
14717503,Q5645538
14726848,Q6324041
14763881,Q12969938
14768394,Q26714430
14773590,Q6397289
14774520,Q23668730
14780831,Q16255328
14851596,Q11998029
14862324,Q7130884
14863036,Q46995623
14869110,Q54889406
14870281,Q30337200
14889530,Q27922703
14904469,Q51337102
14906031,Q47537260
14915331,Q6810690
14927003,Q2872137
14986186,Q29915248
15016143,Q17371258
15018794,Q12965417
15025056,Q20474373
15036649,Q20676835
15075987,Q39057596
15093557,Q8065532
15122248,Q6159541
15133686,Q16205463
15143720,Q16934983
15147140,Q30223603
15147276,Q4954984
15168691,Q5257741
15169321,Q16658066
15169718,Q28321370
15181169,Q28839908
15185294,Q56065669
15197943,Q57446311
15213004,Q10306609
15272409,Q16300469
15319567,Q7341922
15355603,Q56678548
15378058,Q6115540
15401768,Q7364860
15402233,Q16944068
15447070,Q27942437
15466665,Q19819262
15471964,Q19321651
15491959,Q56706012
15494837,Q45452184
15496098,Q41694094
15526703,Q29613460
15548669,Q6487254
15556540,Q22957030
15573216,Q15943160
15573882,Q29961557
15575722,Q2363345
15576552,Q2590260
15617027,Q55235714
15652563,Q25486191
15720661,Q51754612
15731924,Q11905434
15737134,Q4750457
15739034,Q5876259
15745802,Q56043332
15760572,Q52613852
15775262,Q41693437
15782979,Q16146158
15797319,Q13015764
15818165,Q24548952
15844835,Q25238683
15848195,Q23906935
15876027,Q6446585
15903342,Q5180708
15921643,Q56695667
15938311,Q45378791
15953562,Q16664320
15957595,Q53546717
15961104,Q7151484
15966623,Q18378891
15967924,Q7704216
16000187,Q59458156
16016731,Q20982612
16016970,Q28054419
16027052,Q52913029
16035134,Q30524343
16050182,Q7932664
16053961,Q20643177
16069771,Q56809044
16073507,Q57609153
16082296,Q3017167
16142061,Q54307424
16162731,Q58972572
16180484,Q56486538
16197232,Q22110948
16221587,Q50821861
16222888,Q3013674
16280940,Q16214844
16347170,Q42291370
16384390,Q27525932
16418273,Q58796860
16435014,Q56733569
16448202,Q19894527
16456795,Q2834095
16487432,Q2846547
16492358,Q16239206
16500252,Q20740930
16519138,Q47544153
16545582,Q28920133
16560827,Q2940701
16613104,Q21284903
16651219,Q58483021
16654552,Q32308257
16655000,Q54611845
16707546,Q45452735
16770226,Q48789572
16780902,Q50574463
16792294,Q50985937
16796136,Q7803061
16837307,Q6750839
16979959,Q56556795
16981919,Q7183775
16992193,Q28828520
16999428,Q28464246
17016853,Q7282696
17086073,Q45373920
17089971,Q47240977
17141038,Q16194363
17186867,Q58577686
17195447,Q39945501
17202434,Q7970495
17211299,Q55081083
17242482,Q39160976
17258332,Q5262293
17274758,Q5981218
17298205,Q56168222
17303121,Q58999983
17314163,Q18002657
17316101,Q45360176
17348645,Q19325119
17358036,Q45448817
17449479,Q28451002
17449720,Q23068990
17513320,Q28246058
17545017,Q19882056
17547732,Q56249774
17563786,Q56486452
17564075,Q58158492
17587566,Q47388615
17593518,Q15983309
17593919,Q17417884
17614747,Q11530998
17621952,Q30069921
17643695,Q11676138
17650348,Q29438141
17662831,Q41777318
17704570,Q25484688
17704806,Q57242448
17742024,Q28186748
17754595,Q21662893
17770941,Q20605316
17779928,Q27429810
17793023,Q57258612
17796575,Q53112695
17803685,Q8054471
17839134,Q49562561
17839499,Q27468656
18048966,Q21584771
18067443,Q21389510
18138839,Q41666539
18167601,Q52818680
18184606,Q3015263
18253870,Q42358656
18262451,Q4914501
18278047,Q5220439
18311781,Q55314914
18313776,Q7791689
18320400,Q27908661
18363600,Q18763750
18452829,Q17017646
18546499,Q47508119
18550949,Q39089766
18561562,Q6515306
18565708,Q33207284
18567095,Q47234338
18568574,Q6139046
18578087,Q5112052
18581779,Q21010757
18673621,Q52913720
18684888,Q55956176
18697259,Q45371980
18705038,Q7704788
18707057,Q23892717
18733964,Q30519000
18773137,Q43389921
18811601,Q21152614
18818827,Q25444329
18827899,Q16193166
18905002,Q12962538
18933376,Q7490530
18942282,Q7815917
18975403,Q18393268
19040729,Q2918159
19057219,Q7440762
19062609,Q50811597
19090126,Q17428282
19102593,Q17180680
19132860,Q23883048
19152337,Q30729422
19171378,Q26896997
19183826,Q3850460
19199699,Q52581164
19215838,Q16193069
19254521,Q45479258
19255187,Q18171768
19297733,Q21175862
19304454,Q55281198
19321048,Q56752504
19403780,Q14469020
19408657,Q58009700
19409830,Q53953643
19471953,Q20062475
19527323,Q7343197
19532704,Q52553854
19584490,Q42733301
19641701,Q5133916
19653602,Q38801319
19673261,Q45553055
19716188,Q24042108
19718516,Q27972629
19723941,Q56513219
19731419,Q7803395
19764948,Q21067092
19779987,Q5719411
19790322,Q31664668
19798592,Q52279583
19844010,Q7155564
19903105,Q2253106
19965597,Q19938091
19967109,Q29616914
19969207,Q16210009
20022469,Q45445009
20067046,Q42665861
20118760,Q45365026
20123891,Q29957377
20170526,Q19668054
20212252,Q21514571
20231065,Q38805442
20430743,Q4699207
20463881,Q58323074
20508378,Q8044314
20514079,Q42887063
20517646,Q55759677
20520670,Q52106928
20523445,Q43144957
20523777,Q16231643
20563409,Q16182576
20592404,Q5341502
20685948,Q17371011
20693457,Q22114196
20744405,Q5423105
20747239,Q45413383
20779200,Q28606469
20782352,Q16149271
20783906,Q20534054
20793040,Q27734198
20805107,Q6308464
20851030,Q6200159
20870565,Q45391181
20900680,Q16236535
20926127,Q54438328
20934097,Q55081076
20970218,Q7493382
20971073,Q55956051
21030127,Q44683566
21033443,Q37876600
21057132,Q4707471
21099853,Q45420592
21123576,Q28822994
21124412,Q16163810
21165333,Q21066533
21182373,Q56850118
21199942,Q6406830
21252505,Q56544020
21260029,Q22006570
21280893,Q57087527
21290871,Q16214609
21298343,Q12970894
21302085,Q19594470
21375571,Q47509356
21393233,Q45461943
21408012,Q55955704
21445617,Q28648732
21502693,Q55712964
21546128,Q27704303
21584713,Q58619082
21585055,Q16221113
21614028,Q7051268
21693153,Q48838652
21718988,Q20981848
21741776,Q18719331
21762037,Q12301948
