,qids
4926278,Q16181077
4926761,Q4334010
4929643,Q45368861
4941300,Q56253683
4947398,Q45373946
4961235,Q56247050
4969742,Q20656111
4971283,Q57130835
4972182,Q17190339
4974764,Q24661963
4983363,Q6832570
4985913,Q31826755
4986907,Q52160103
5003206,Q48082580
5009777,Q17523819
5014731,Q28860710
5021360,Q55583946
5022929,Q12678388
5029435,Q20685720
5033125,Q5853821
5033172,Q7182010
5034254,Q53330717
5043870,Q12970907
5059988,Q33289144
5063289,Q8563817
5063605,Q59096420
5068333,Q29537105
5069939,Q19968780
5074899,Q37382597
5075609,Q6662271
5087749,Q19667373
5088106,Q51999379
5092242,Q45849882
5099460,Q22115261
5101844,Q19376382
5104132,Q48976711
5104257,Q5296651
5107503,Q17149713
5128298,Q50807925
5130061,Q56444653
5130820,Q30144552
5135186,Q27913700
5135414,Q6820862
5135678,Q6125504
5139102,Q12971224
5139130,Q18393214
5142371,Q47523997
5145377,Q16687118
5145412,Q56248485
5146812,Q57163582
5152086,Q47191492
5154614,Q27050123
5157731,Q3072988
5158269,Q56876272
5166893,Q20707028
5174417,Q27913791
5177323,Q50323265
5177347,Q6388949
5182958,Q12962419
5183592,Q47544146
5184219,Q48806944
5184833,Q48700678
5197238,Q6846587
5219352,Q11113829
5224045,Q4924142
5231879,Q59204860
5242793,Q27805362
5244970,Q15065616
5251128,Q27469867
5266636,Q8039917
5269018,Q59306019
5271166,Q28402755
5271353,Q45699147
5273678,Q52768012
5278944,Q16730191
5283769,Q5217600
5286718,Q19664156
5291168,Q20719640
5294162,Q16728933
5302220,Q5394253
5305975,Q52913720
5312902,Q53568306
5319106,Q7831795
5326939,Q6238506
5337253,Q29913240
5344050,Q55138464
5345140,Q17370929
5356037,Q6138519
5361607,Q13562238
5361878,Q20018149
5377223,Q7000757
5378537,Q12481953
5381493,Q54860847
5382237,Q23908634
5389986,Q16886067
5397660,Q3183393
5401708,Q24006327
5403169,Q45362437
5418202,Q18393268
5423202,Q12265846
5424676,Q33125140
5424819,Q4284383
5431385,Q5998272
5432819,Q16730991
5434244,Q6163577
5438829,Q6483410
5446222,Q41672372
5455404,Q58582244
5478881,Q17453294
5480764,Q28919319
5483842,Q16193563
5484458,Q18350542
5485227,Q56121998
5489405,Q54933358
5493736,Q45695166
5498180,Q7922464
5499957,Q28822994
5501805,Q5487900
5502452,Q2940701
5514540,Q6106997
5516555,Q7631250
5528326,Q22077957
5541098,Q5238761
5543901,Q6504014
5554332,Q27922703
5555033,Q26703010
5557081,Q45486794
5561079,Q19267739
5561381,Q30089571
5562557,Q27964205
5565593,Q58637568
5573204,Q27524787
5575268,Q55286428
5582638,Q37994823
5594344,Q10390263
5602934,Q27524156
5613289,Q25443788
5614332,Q23772432
5615433,Q16539389
5619844,Q5488432
5629631,Q11615507
5634780,Q5292151
5639896,Q16550948
5645355,Q23007498
5664151,Q36461085
5669184,Q17370980
5677135,Q21547224
5682285,Q20779741
5683026,Q7703001
5683716,Q18218187
5688260,Q4663758
5692053,Q56224382
5693315,Q31189155
5698059,Q49270203
5698752,Q5342886
5701500,Q46047345
5704174,Q16984133
5718834,Q16236581
5722060,Q52368905
5727634,Q7175409
5730275,Q5549672
5734284,Q39160976
5744809,Q6110804
5757957,Q15427797
5759802,Q5031679
5760328,Q21288897
5762341,Q53113772
5763884,Q7926693
5769001,Q14950790
5774699,Q27899007
5783293,Q7023950
5789239,Q30507853
5801699,Q6485383
5806427,Q45583486
5808394,Q7326519
5809891,Q29024518
5811420,Q47810548
5812526,Q41800128
5813724,Q24067734
5819599,Q16213590
5829488,Q59458156
5830513,Q12968934
5830811,Q42233104
5834088,Q5248528
5838341,Q17277735
5845464,Q43392385
5850008,Q56809045
5879739,Q6101530
5886399,Q45359624
5894498,Q15917446
5899143,Q7331759
5901638,Q50379508
5913909,Q21642185
5916867,Q42214105
5918544,Q12963550
5921291,Q19610838
5924012,Q21607247
5933428,Q30268894
5944890,Q54611092
5948264,Q56249721
5952357,Q33103821
5961824,Q26844442
5961885,Q16151853
5963063,Q58008568
5963757,Q55188186
5967666,Q59553641
5967761,Q45413383
5971189,Q14948722
5971911,Q6530096
5982016,Q17495716
5986974,Q7436672
5999728,Q12964607
6002322,Q16241735
6007134,Q27662941
6031467,Q55092420
6036151,Q21872436
6051160,Q23682376
6051741,Q10359374
6053416,Q45457455
6065498,Q45578935
6069717,Q57585629
6084001,Q30141380
6085500,Q19259338
6086647,Q47158018
6116145,Q3101100
6118127,Q55583764
6122298,Q10348946
6134355,Q47004822
6138983,Q59211607
6143898,Q31213382
6150292,Q4953763
6155941,Q29621521
6157490,Q45480481
6157619,Q38460282
6158126,Q4261836
6161347,Q57152673
6162838,Q25189866
6177556,Q5276792
6181384,Q37369995
6182088,Q5071271
6191642,Q57313603
6201268,Q3469425
6206720,Q12961544
6213859,Q18221323
6218566,Q55386827
6226215,Q7518247
6230719,Q5129352
6242187,Q4980660
6243164,Q5985171
6251535,Q10263941
6251646,Q41796227
6256412,Q26251015
6264743,Q5919775
6269800,Q56884390
6271401,Q4848389
6277438,Q52818734
6278046,Q55987315
6281737,Q5548920
6287942,Q59600927
6291132,Q16215636
6293661,Q28203835
6296392,Q17306360
6300046,Q56522664
6304893,Q51101152
6306592,Q23808631
6309508,Q25752716
6311099,Q6021556
6314196,Q11048062
6322757,Q57293446
6328986,Q12963555
6333102,Q59268365
6337810,Q51831418
6354809,Q43387111
6357237,Q58999162
6359184,Q4877351
6360819,Q7172016
6362949,Q7333204
6363282,Q7360481
6372297,Q57268386
6389892,Q56850473
6391097,Q42347386
6391479,Q56640178
6393881,Q45558099
6396433,Q16200694
6402871,Q55229782
6408629,Q28406784
6416082,Q23008221
6421163,Q58796860
6434242,Q54577220
6436911,Q45485784
6440340,Q28791666
6444419,Q43388373
6454696,Q27528535
6459097,Q22932291
6469711,Q28530135
6481961,Q43287469
6482598,Q47541827
6493902,Q8982840
6506021,Q26210772
6514202,Q56248790
6517216,Q10525022
6525616,Q27825454
6531205,Q7544297
6531346,Q45402507
6536634,Q26857801
6536732,Q24088853
6539586,Q6153078
6539634,Q28835959
6542395,Q27088096
6547292,Q16215595
6554386,Q45716097
6555743,Q16730629
6559991,Q16913240
6561958,Q17305688
6563724,Q2923741
6564096,Q6788398
6565754,Q48391964
6576455,Q23765804
6579917,Q6984060
6584710,Q45921725
6597977,Q4802490
6606434,Q16203149
6626185,Q10514926
6630005,Q18921567
6636651,Q53555932
6641001,Q43379353
6674508,Q18705103
6682664,Q6183612
6689807,Q56433955
6693283,Q45776541
6697872,Q6003132
6704789,Q16192756
6708235,Q16666776
6731474,Q55819589
6752928,Q57025970
6756204,Q25238683
6757076,Q5806331
6759480,Q21608459
6759945,Q54086301
6763094,Q17386112
6765173,Q21329031
6772338,Q17194967
6776214,Q53101167
6776525,Q3351162
6784965,Q4977156
6791719,Q47509365
6806746,Q56122157
6810931,Q29033519
6812549,Q55819855
6814326,Q30101095
6820769,Q28869041
6822139,Q27805274
6834356,Q27528494
6845654,Q16633213
6845664,Q7286014
6850840,Q24053493
6852221,Q48700296
6855220,Q7146890
6867978,Q17418734
6875059,Q42354516
6878272,Q57946723
6884121,Q12962651
6885840,Q26234182
6891802,Q28871303
6895075,Q57283298
6902172,Q33084655
6913728,Q22349938
6926897,Q53341957
6936322,Q16731684
6939148,Q45429739
6949135,Q29961557
6954465,Q59306321
6955605,Q23771864
6958031,Q30500709
6966876,Q47005786
6979666,Q12308567
6987060,Q45553055
6990640,Q27969255
7003193,Q55944652
7004682,Q6687787
7011809,Q15837105
7016466,Q55065037
7020069,Q17370937
7025024,Q19668670
7026566,Q6380276
7042044,Q55965567
7044233,Q55585232
7064594,Q5214278
7076460,Q28086309
7077270,Q56191918
7077865,Q37836516
7082505,Q45451436
7089086,Q57184116
7090003,Q55219818
7090429,Q35363545
7095193,Q56486713
7101831,Q598810
7102523,Q45402578
7111368,Q48688241
7111981,Q47090396
7113181,Q7626352
7116520,Q23416716
7120031,Q45531007
7135048,Q27514604
7135516,Q28967625
7143380,Q5250579
7145530,Q58099825
7152416,Q45563139
7180805,Q19663812
7183475,Q16980132
7184979,Q56052194
7203177,Q16769635
7211513,Q35497996
7217728,Q47006333
7223602,Q17428282
7231665,Q19520595
7239354,Q21197460
7253589,Q17106351
7285711,Q47453015
7298264,Q21066533
7311493,Q4931670
7316857,Q16197794
7332682,Q56630950
7333098,Q3314687
7339682,Q18224476
7343454,Q5262293
7355213,Q19898902
7367309,Q6230716
7376017,Q28377803
7381962,Q23883027
7395075,Q20713698
7414910,Q55080919
7420878,Q59510266
7425517,Q27813777
7448830,Q45438747
7490831,Q44402237
7497014,Q23664054
7497899,Q3990700
7500775,Q54438328
7506794,Q59160396
7511646,Q55161929
7518626,Q43394027
7521120,Q43031350
7541396,Q43203051
7545010,Q47143723
7547481,Q16212643
7562232,Q8064001
7576127,Q16148197
7585107,Q21584771
7588742,Q56433325
7594347,Q22908350
7600940,Q12963647
7604321,Q4126101
7604859,Q52603474
7612344,Q56255025
7621342,Q55028754
7633993,Q12965354
7641387,Q45365428
7647456,Q27842974
7649335,Q25189402
7659559,Q27533984
7660645,Q29453000
7668518,Q52109061
7681975,Q18238201
7695304,Q7263987
7706212,Q5298416
7710172,Q6178306
7722291,Q3298812
7724757,Q23770420
7725550,Q13560420
7736326,Q793749
7748623,Q16733346
7749672,Q6788736
7759819,Q22813204
7763326,Q53102070
7764028,Q45362758
7774215,Q18002657
7786945,Q6681407
7787468,Q20474373
7797554,Q56461861
7802219,Q27523471
7812656,Q37876600
7814818,Q19867525
7820591,Q16664320
7831667,Q45397612
7838840,Q17917701
7846004,Q6989294
7863085,Q28962526
7870367,Q52714773
7875940,Q7680501
7876112,Q50376472
7877024,Q55114643
7883738,Q22110184
7892878,Q15613293
7901226,Q29643120
7903611,Q58008767
7917560,Q58231018
7918824,Q37378569
7920712,Q59380085
7928081,Q5125200
7928867,Q48330426
7933343,Q48798244
7935405,Q6757589
7941557,Q48688427
7945272,Q16567204
7975203,Q18205200
7998396,Q5982814
7999643,Q28597054
8000357,Q45445212
8011870,Q11310117
8015134,Q15983309
8024917,Q19877014
8027655,Q56224111
8030860,Q45366477
8031676,Q53112922
8032310,Q5094134
8040211,Q27983445
8045669,Q6810690
8060840,Q24565069
8079129,Q5415452
8093153,Q52238559
8094042,Q59168084
8094129,Q55080942
8103504,Q16499869
8118790,Q47048805
8127380,Q47810943
8132033,Q22273837
8145625,Q58008898
8151600,Q33256784
8151841,Q21663096
8159547,Q45422808
8160380,Q28055436
8171307,Q24896114
8188627,Q58157802
8200106,Q29912804
8201622,Q19873681
8215442,Q45292509
8217936,Q55106131
8220921,Q16723853
8224936,Q16300456
8228867,Q19560856
8232340,Q47529985
8242432,Q33273516
8242598,Q5496455
8244065,Q22277283
8279655,Q30163438
8285832,Q7876883
8286435,Q28313110
8288698,Q5818945
8299255,Q30347697
8301143,Q30231849
8320025,Q5363622
8324388,Q26704738
8345671,Q24573092
8357918,Q3193387
8380004,Q17113024
8398519,Q31706646
8414057,Q24851793
8416813,Q7969500
8416895,Q15943160
8427297,Q10325319
8427961,Q16981624
8447198,Q6173637
8451240,Q23668730
8453862,Q48871893
8465106,Q20740958
8481156,Q4670288
8484684,Q50345028
8511536,Q24049116
8516193,Q45371675
8524807,Q47087197
8528443,Q45042554
8539146,Q23933707
8548664,Q57158947
8554202,Q52106918
8561149,Q57737420
8581211,Q22279629
8591590,Q19409985
8601059,Q19938146
8617274,Q13137774
8637811,Q34786082
8648230,Q4756881
8656437,Q37252643
8663506,Q6791138
8666107,Q6062196
8672681,Q56187467
8693571,Q16204771
8700694,Q21872704
8700728,Q53844316
8711204,Q4761146
8732750,Q5817747
8740535,Q56600005
8745344,Q28937043
8747794,Q21062507
8747962,Q4859000
8748029,Q25221872
8758868,Q57041366
8792729,Q24565057
8793808,Q54612620
8795152,Q48699559
8799345,Q59547657
8799689,Q5240909
8800083,Q7343197
8830352,Q27975651
8838072,Q58178000
8841181,Q47509356
8845905,Q3183350
8846765,Q51955164
8847274,Q21934066
8848801,Q27534214
8860096,Q4741306
8864098,Q6112754
8887017,Q47494606
8888167,Q12962120
8904615,Q5402966
8905153,Q16841833
8920757,Q6778105
8921275,Q20556739
8927720,Q19518083
8939714,Q16568106
8952908,Q6230325
8988172,Q23022765
8990202,Q12971420
8995244,Q55246077
9000641,Q28222654
9019078,Q7159459
9025339,Q6832947
9043341,Q35703269
9049739,Q4912291
9066811,Q56510199
9069128,Q45601085
9072310,Q27942289
9072929,Q49560631
9079632,Q19661684
9096156,Q25463134
9105678,Q30684126
9115388,Q43179090
9150562,Q449261
9152594,Q27662292
9157011,Q39945501
9165769,Q7327268
9166260,Q24851970
9188341,Q27924012
9205417,Q5229944
9242360,Q1563213
9254127,Q56222080
9265168,Q12847954
9302663,Q40756771
9303734,Q29470017
9308987,Q45376055
9312639,Q48035251
9312703,Q54731868
9320684,Q24731045
9341420,Q5750755
9362107,Q2994883
9374766,Q6509848
9376720,Q5473624
9386216,Q43302437
9390714,Q18205785
9409809,Q5232493
9414744,Q5242730
9422977,Q44387283
9436778,Q52714404
9445147,Q6288112
9448704,Q45367928
9465574,Q21010697
9474865,Q21416551
9492081,Q55315559
9493721,Q16298138
9504575,Q23656560
9518044,Q37373184
9518306,Q16459894
9526983,Q16213520
9531446,Q25190144
9532734,Q27245155
9543663,Q5386995
9551202,Q16194363
9551318,Q6757115
9555995,Q23882299
9556195,Q48724375
9610580,Q47030542
9612965,Q44889075
9613763,Q3326090
9615671,Q27733838
9624788,Q7491492
9633237,Q57415065
9636092,Q5431516
9637841,Q2823983
9644550,Q22927851
9645596,Q55361305
9674333,Q17379992
9677680,Q27804621
9690708,Q16195517
9691997,Q7704788
9702789,Q55267170
9711182,Q52832228
9716263,Q57879095
9719648,Q26703595
9728037,Q17104092
9772754,Q6170754
9772816,Q45424468
9778430,Q45422794
9802112,Q58121202
9815306,Q16149798
9824827,Q22106300
9836637,Q27527264
9843011,Q52521798
9879058,Q19698482
9880550,Q16337746
9886559,Q26034077
9911950,Q56168222
9927126,Q30080352
9942073,Q27995835
9960138,Q55264881
9985175,Q28967514
9991147,Q22956879
10001597,Q7330570
10005435,Q5066194
10024410,Q22278064
10041382,Q3611090
10048855,Q45355458
10051607,Q30121945
10055844,Q51031124
10057570,Q52581164
10059813,Q56685698
10067249,Q50080123
10092093,Q5699712
10121444,Q25095633
10121480,Q33125073
10126136,Q57915949
10129923,Q21229019
10139121,Q20994185
10170456,Q26923679
10175479,Q16232969
10180321,Q58174781
10184505,Q12971415
10196925,Q44411886
10197376,Q29467364
10208947,Q25796417
10222391,Q3817641
10241687,Q55386768
10245662,Q43379394
10253758,Q7348080
10254905,Q43133847
10264448,Q47120324
10281777,Q21055358
10288226,Q52889702
10290494,Q24450979
10300334,Q5638512
10302343,Q53952778
10302434,Q50931111
10321121,Q16207727
10326451,Q37605686
10327929,Q1166010
10346156,Q58494788
10355247,Q24565816
10372006,Q27735019
10376562,Q10371096
10385902,Q28861809
10393471,Q24962869
10398407,Q23582142
10416784,Q5180668
10432351,Q47011928
10448823,Q35702985
10479244,Q59278074
10479264,Q55955942
10511902,Q35497082
10513857,Q26251413
10549999,Q32331784
10553005,Q55853631
10578594,Q4911869
10608002,Q5248535
10623615,Q53844404
10646055,Q5200660
10675219,Q24248332
10679063,Q56065669
10680016,Q21395049
10700601,Q41864987
10726062,Q16730687
10737995,Q23761417
10742635,Q41791452
10749473,Q20578787
10750581,Q7859605
10751237,Q22278134
10759501,Q39089766
10784263,Q12967132
10833398,Q54254780
10871679,Q45366725
10889977,Q21161876
10933848,Q6255873
10939031,Q5235200
10963215,Q57339378
10963254,Q28313075
10992359,Q12968077
11001274,Q7654034
11020359,Q54301935
11063603,Q20736520
11064832,Q7795442
11065786,Q45382600
11066191,Q6172636
11076839,Q51182150
11090047,Q28024924
11105365,Q18685614
11119780,Q29877746
11119790,Q7786880
11122762,Q40818493
11132131,Q26997483
11172229,Q16206224
11172764,Q12962551
11189070,Q19030706
11191191,Q17636175
11200529,Q39066558
11205305,Q21874264
11232241,Q41675292
11241787,Q6286689
11248090,Q30348943
11249827,Q22790712
11259278,Q52724968
11268240,Q51926853
11276614,Q20714265
11290157,Q41666539
11298369,Q20534054
11299779,Q51136319
11302584,Q56951120
11316000,Q21547167
11321866,Q27783550
11353164,Q50365071
11353475,Q51300638
11389144,Q40854231
11414376,Q45365081
11415975,Q48778222
11438082,Q45498849
11452304,Q33139690
11463157,Q3697565
11473920,Q7346410
11476602,Q16488530
11477174,Q56380221
11501519,Q55876608
11522324,Q28226137
11523656,Q24042108
11539807,Q29405238
11552401,Q17404030
11557506,Q27535301
11566224,Q5231270
11569741,Q17198819
11589717,Q57413877
11591727,Q41804009
11606239,Q45448471
11614613,Q10406033
11654976,Q57911000
11669605,Q4792180
11686739,Q17371052
11691648,Q4772351
11695882,Q42533017
11702212,Q6176018
11714669,Q58888833
11730354,Q19968666
11742781,Q6526627
11763653,Q49561207
11786445,Q49787767
11810540,Q23008204
11833617,Q30235543
11837946,Q37830061
11839647,Q16214065
11846553,Q16928066
11864628,Q21572859
11866149,Q30041067
11871807,Q45385953
11899842,Q21933469
11906711,Q42573210
11920575,Q23772073
11937988,Q10365224
11943090,Q45420051
11977386,Q19620561
12002253,Q16199462
12016482,Q30323743
12020802,Q47452507
12038064,Q33043906
12041012,Q7143682
12067377,Q23907206
12067620,Q24053455
12076942,Q12206492
12086439,Q10270135
12142619,Q15544850
12151149,Q22241930
12153747,Q58174540
12156484,Q56599832
12158526,Q4113432
12188081,Q8044314
12190483,Q6173977
12191740,Q29551860
12192203,Q39188490
12208329,Q4835781
12217170,Q55639440
12228701,Q4796959
12232404,Q55603594
12257708,Q22006907
12259892,Q4954937
12261111,Q22305582
12288422,Q21066984
12289957,Q29347611
12298870,Q27530131
12305945,Q47145586
12314829,Q55652648
12323806,Q17385859
12332061,Q21243131
12357594,Q50801181
12372185,Q6551941
12377410,Q4724866
12382169,Q17420759
12402001,Q6847545
12412490,Q20684422
12418979,Q45492773
12429340,Q22281183
12435295,Q19661993
12435609,Q22088537
12435923,Q45490479
12448704,Q29473393
12451820,Q45677978
12469201,Q21663257
12474765,Q16106875
12475635,Q55584657
12481131,Q47129997
12561066,Q45750865
12565274,Q22279053
12575974,Q38460795
12581160,Q43392247
12591297,Q47466227
12616469,Q6175247
12627418,Q16734770
12635132,Q31189284
12643869,Q54860680
12654533,Q6176116
12658347,Q6002858
12660525,Q46998531
12672704,Q45419265
12685855,Q58007949
12688269,Q3827159
12699624,Q46410930
12704475,Q23770428
12746015,Q7148272
12770546,Q5181626
12784438,Q43369996
12810335,Q47794445
12837413,Q7309906
12838063,Q30520007
12845308,Q21997453
12849901,Q55622180
12927483,Q21516352
12948184,Q26714430
12992667,Q7339969
13013529,Q38545656
13066476,Q26464866
13079037,Q5663640
13082868,Q23888017
13085845,Q43251903
13120593,Q48457309
13134531,Q16736727
13135356,Q7384246
13143901,Q56650313
13147527,Q26251189
13151301,Q59229900
13182651,Q52816891
13187029,Q4772224
13237465,Q7273450
13253043,Q28815111
13254368,Q27957283
13256315,Q58754714
13264376,Q57313583
13277174,Q45443518
13294099,Q6790285
13302927,Q21934091
13303574,Q4717897
13312407,Q16192588
13326631,Q10378330
13396769,Q6380598
13462979,Q12397034
13466597,Q59202000
13501751,Q3046903
13502846,Q22928608
13523556,Q2820146
13526578,Q36652944
13534909,Q58495544
13538277,Q12743901
13541528,Q50294438
13580093,Q4935208
13594522,Q6069686
13606024,Q3940940
13614027,Q21662893
13626791,Q32540134
13638020,Q50309729
13669859,Q5257538
13720921,Q21109995
13724399,Q10313723
13728959,Q4901160
13814305,Q35853756
13817118,Q26465423
13840519,Q7156663
13845094,Q24525393
13851031,Q17238606
13857260,Q58796245
13873594,Q43378468
13875000,Q11855719
13888195,Q56724043
13894503,Q47815200
13894520,Q6498919
13898239,Q56290531
13911225,Q10363178
13916413,Q21573085
13924335,Q59151356
13941152,Q26702645
13986906,Q45419213
14003095,Q7794063
14020302,Q45475494
14022708,Q55760562
14025988,Q29346402
14051035,Q50415530
14064168,Q52751112
14075625,Q5561258
14101888,Q45625947
14111680,Q17371227
14120976,Q25588574
14147665,Q47546073
14148891,Q28025970
14151618,Q24886894
14157521,Q20175321
14159296,Q22957014
14163448,Q35829865
14165971,Q2427481
14191074,Q48744305
14216856,Q53944042
14238604,Q59179590
14248481,Q17420726
14257240,Q42211754
14264235,Q53955602
14266985,Q27534556
14276162,Q7369442
14279706,Q19003222
14286313,Q55080783
14287210,Q347230
14323451,Q3011308
14332567,Q7182121
14346232,Q7364897
14362346,Q28078156
14393092,Q58177926
14399580,Q19667170
14409985,Q6207092
14438538,Q4089577
14441604,Q47028532
14450922,Q59510605
14454505,Q18419044
14509362,Q22965840
14516205,Q15849160
14559017,Q7970125
14633702,Q57446311
14655775,Q22023200
14660518,Q18226179
14671800,Q50798110
14701672,Q6969590
14715460,Q21932060
14719732,Q57316496
14750955,Q7343311
14759211,Q58010102
14828856,Q57017063
14829913,Q23883593
14832974,Q7407214
14833291,Q58010105
14851701,Q39060978
14858855,Q55760621
14908055,Q25349450
14911717,Q27679668
14937924,Q7436912
14953070,Q56485527
14964138,Q17180680
14967297,Q2590260
14973522,Q58175988
14975402,Q7176105
14978215,Q56073454
14981744,Q16231643
14992480,Q7626746
14994559,Q39025421
15006570,Q28976465
15013492,Q5071269
15015322,Q45418707
15029551,Q16728738
15047055,Q17094157
15151844,Q42159783
15160063,Q11709657
15168547,Q59252944
15215117,Q19325878
15239314,Q33043899
15247209,Q4762643
15265181,Q45787160
15275342,Q7984028
15294029,Q5349473
15314889,Q5281267
15333937,Q5047636
15360455,Q57515773
15362166,Q7680795
15369565,Q2846547
15408770,Q16801903
15437655,Q5311629
15449877,Q56949080
15510279,Q27527785
15516236,Q48856580
15526650,Q16104447
15537331,Q55989725
15542532,Q59179566
15547222,Q50556722
15552427,Q58065412
15565780,Q3337842
15598416,Q30122075
15606620,Q4766184
15618773,Q45366242
15625333,Q57079105
15647462,Q6408635
15663932,Q24884557
15670645,Q40395705
15694014,Q51652860
15707521,Q41804186
15735707,Q16594517
15742236,Q6106607
15755045,Q7635802
15760716,Q16145941
15813611,Q23769889
15815099,Q48690630
15815407,Q45537328
15844563,Q16167434
15851524,Q45974032
15877045,Q20589154
15890330,Q37370034
15895380,Q19753930
15930004,Q50494949
15951769,Q21339733
15959344,Q5980569
15991224,Q24238544
15992759,Q57982391
15994612,Q20819980
16005530,Q39016670
16007785,Q59252695
16045110,Q16491564
16049532,Q9769431
16068174,Q16208990
16109884,Q16212731
16134267,Q56043841
16144272,Q21903442
16152072,Q21664727
16201672,Q57020189
16210417,Q57585790
16234383,Q12887172
16242390,Q56957185
16243359,Q51390793
16270294,Q47035457
16282187,Q45370339
16283522,Q16864576
16287915,Q17612839
16304725,Q50555290
16308938,Q23984341
16344319,Q55847771
16376857,Q59240223
16423228,Q27942437
16483514,Q6490503
16509952,Q55154419
16517251,Q12961606
16524795,Q21167850
16545875,Q16052968
16545973,Q15840076
16546429,Q7803471
16558918,Q29834243
16602331,Q5340620
16602878,Q44601546
16607803,Q41674555
16626561,Q12965207
16627078,Q39499036
16679163,Q55238170
16727167,Q53855854
16732049,Q54932440
16760468,Q51634967
16775289,Q7345975
16797101,Q58228981
16805429,Q47355803
16820730,Q45367902
16835376,Q20711227
16851200,Q6750978
16890847,Q25112171
16896798,Q30324510
16903574,Q45391881
16906287,Q4669660
16922648,Q15046980
16943339,Q29167771
16947417,Q7860027
16958553,Q56240224
16984036,Q6700022
16984204,Q5381725
17001910,Q47388615
17004687,Q5110195
17030429,Q20901715
17034991,Q36490613
17043896,Q5044704
17045645,Q5258349
17067112,Q16221306
17106348,Q7493382
17117151,Q47517373
17151942,Q16207346
17162165,Q58215856
17198615,Q18378891
17212290,Q21527060
17220333,Q29342153
17225866,Q37119847
17250663,Q19979403
17283438,Q30061623
17286640,Q50738885
17312262,Q30323471
17331226,Q16941266
17415554,Q6846375
17466191,Q28024883
17500561,Q17417884
17501872,Q51606842
17513730,Q44080953
17513933,Q1824066
17515157,Q12423651
17522762,Q16230428
17527830,Q5068702
17558514,Q6932819
17592713,Q41801983
17599778,Q45361993
17610174,Q39087766
17612030,Q58795516
17651914,Q17371000
17659370,Q11322941
17713915,Q21005324
17717808,Q6285487
17760448,Q52891934
17767466,Q21167703
17769999,Q6348450
17792150,Q56073314
17806470,Q16194590
17837685,Q16751269
17840964,Q19423808
17862031,Q7707061
17875516,Q30324414
17884071,Q57392130
17885433,Q10363386
17892406,Q52714567
17899933,Q5232453
17917477,Q29274694
17919323,Q24452280
17943877,Q29556666
17963626,Q47162916
17996540,Q17105138
18000102,Q4980574
18011588,Q20880770
18013682,Q38589904
18020706,Q5106700
18040279,Q56752473
18042379,Q13561617
18067626,Q24851741
18081326,Q47541548
18092629,Q38436908
18134776,Q16192618
18151091,Q54341570
18183668,Q19630404
18206067,Q1612167
18206869,Q29478912
18213956,Q55106295
18214803,Q18157107
18229549,Q21465916
18229672,Q20012971
18236944,Q17410423
18238096,Q45341976
18317337,Q19977323
18324309,Q27671456
18325547,Q5569060
18329888,Q58008088
18331224,Q6504028
18369919,Q7150020
18381142,Q23762481
18390917,Q7970249
18405923,Q56952486
18447560,Q12301948
18551685,Q11329958
18578721,Q26236885
18596937,Q57839325
18622386,Q37392117
18634927,Q30524432
18644299,Q21457772
18657620,Q5336352
18715124,Q27531137
18722251,Q20592192
18726936,Q17404078
18745206,Q18720136
18764995,Q55583711
18781323,Q17071674
18823321,Q56708228
18845940,Q50973233
18876604,Q5387468
18886657,Q55713704
18892709,Q45415649
18894194,Q55955760
18905536,Q8001768
18924636,Q54593475
18930889,Q7151484
18936700,Q28839626
18954831,Q21997646
19008097,Q20630955
19009948,Q22103605
19021588,Q56525500
19032835,Q14513925
19050831,Q12964266
19057513,Q19880690
19097394,Q25999546
19165317,Q51120531
19185851,Q5444180
19193439,Q30123059
19205626,Q7494068
19212355,Q20561107
19276797,Q58215902
19284441,Q19560458
19303377,Q5306203
19310297,Q5093889
19335000,Q16182576
19351335,Q4803220
19409763,Q54810250
19439788,Q6763144
19512678,Q47451360
19571971,Q45358329
19575186,Q16193014
19576394,Q59176759
19596328,Q22073882
19607794,Q47086693
19649468,Q21623243
19663705,Q6757359
19669504,Q18205355
19705844,Q7344084
19725380,Q7185832
19727484,Q21392031
19789446,Q3851401
19803907,Q43252512
19807439,Q37642987
19823367,Q55739252
19845760,Q45554559
19847221,Q57017155
19850268,Q45462803
19853935,Q7823042
19855047,Q50359683
19923316,Q42780201
19929592,Q58797255
19950353,Q23771619
19959237,Q3013810
19961108,Q58007953
20020343,Q27534574
20033520,Q20676636
20046857,Q6289818
20072822,Q6257027
20138971,Q16528238
20194057,Q58754120
20202839,Q20016502
20239030,Q55584942
20281670,Q10308182
20284752,Q43014250
20425436,Q37992939
20434474,Q12965417
20445929,Q56544020
20463775,Q56479352
20466112,Q7155760
20509258,Q22107327
20539430,Q57303217
20627898,Q19997574
20629468,Q56460897
20629779,Q5819966
20647089,Q3356852
20657532,Q25476803
20741223,Q4746886
20746253,Q21542014
20768303,Q3591238
20815714,Q19892851
20860627,Q42306296
20861786,Q23908635
20899739,Q6030843
20939409,Q45518363
20948648,Q57242496
20953483,Q11332732
20966950,Q11076027
20985700,Q7449928
20993086,Q10368951
21015200,Q26244727
21020312,Q4751431
21057328,Q20631103
21115618,Q41410366
21123775,Q46484897
21124859,Q16146269
21146489,Q52889970
21176137,Q22088941
21176643,Q22957816
21301017,Q8066075
21301453,Q11397576
21313167,Q6397079
21357555,Q50364746
21419317,Q29834021
21452553,Q12969260
