,qids
21315789,Q52384588
21334840,Q59140367
21359728,Q36652944
21381069,Q45366725
21409224,Q12967071
21413303,Q55761327
21419655,Q12967041
21434602,Q25221872
21444513,Q5300502
21470453,Q7821732
21476123,Q39060657
21505109,Q6348249
21528431,Q11463183
21570911,Q56599832
21611532,Q27907189
21642322,Q52109061
21662113,Q3471122
21662371,Q5596375
21663742,Q27530203
21821584,Q20737300
21837312,Q23762459
21839891,Q18643659
21870972,Q23656560
21871291,Q19979403
21894472,Q15943160
21924728,Q35317542
21924960,Q27042528
21927723,Q10320272
21968331,Q56222186
21980949,Q7358313
21996417,Q21547701
22016021,Q5919046
22030374,Q26234182
22040687,Q27975654
22089480,Q43387428
22102949,Q22023200
22142668,Q54152395
22144492,Q43134801
22152569,Q23068846
22206799,Q5280786
22212896,Q8052151
22219705,Q12964800
22238844,Q53544776
22285320,Q55955760
22291313,Q26838539
22295563,Q5183825
22354060,Q7803061
22362555,Q23887949
22364565,Q55767515
22425950,Q3611090
22495989,Q18211092
22542159,Q35497082
22544678,Q56850118
22578509,Q17305688
22585548,Q18977926
22624308,Q56064626
22655804,Q26835677
22656991,Q42907828
22691818,Q23664077
22692991,Q16149271
22729122,Q27942289
22759044,Q54298754
22773506,Q21621800
22777896,Q55236972
22780420,Q5231270
22785157,Q24175041
22809312,Q55957211
22818478,Q53341957
22886636,Q45479258
22982553,Q7704078
23029625,Q59356469
23066397,Q18343525
23074173,Q28468963
23130688,Q27825454
23148147,Q6757097
23158599,Q16207346
23159112,Q59306031
23215211,Q7436672
23222798,Q7051696
23243637,Q22107005
23252178,Q27057747
23321493,Q16738985
23344284,Q48753241
23557903,Q37838240
23635895,Q29570382
23637285,Q47537260
23691058,Q27671586
23724244,Q24006327
23734375,Q4788081
23776043,Q26897109
23800164,Q43671907
23801310,Q7493382
23815798,Q16146470
23824229,Q22087903
23868281,Q45563139
23898769,Q3964928
23960569,Q29957377
23971499,Q21010124
23998211,Q21898125
24087069,Q30104350
24102083,Q30502287
24117120,Q27541580
24124024,Q27909593
24157101,Q7436369
24171389,Q45367902
24173248,Q16211624
24173859,Q24248217
24183230,Q18393214
24201308,Q47011928
24246888,Q4683084
24252591,Q33977579
24291574,Q51999379
24297557,Q52913029
24298723,Q56253820
24346759,Q38801319
24347337,Q10367561
24356482,Q4863563
24469706,Q27534322
24489242,Q7554617
24520980,Q7453504
24538982,Q6153078
24552723,Q20685176
24604776,Q5111645
24681362,Q12967062
24730523,Q22032493
24740742,Q27656648
24781182,Q5250579
24791911,Q21063184
24821738,Q24952055
24825504,Q43387111
24838642,Q4669660
24987927,Q45413383
25003370,Q10281224
25138580,Q37661683
25148769,Q55361305
25159072,Q55220004
25216859,Q41694248
25333142,Q58888833
25338339,Q21547770
25356486,Q4934909
25369426,Q33135191
25373006,Q3017464
25392593,Q45368861
25420935,Q44870777
25569591,Q24901996
25592145,Q45456890
25834852,Q4788778
25845950,Q55114643
25846233,Q27805362
25930014,Q8018772
25962756,Q58917288
26000905,Q58019865
26009898,Q25756280
26027277,Q22277437
26045283,Q27088063
26091618,Q55314839
26118805,Q10371393
26176089,Q18351996
26179158,Q12970935
26190986,Q55846984
26232042,Q4761146
26256826,Q22956731
26303611,Q23308499
26378456,Q4794824
26435984,Q45526691
26504763,Q4678904
26509924,Q21549899
26557020,Q4665562
26591910,Q19423808
26601170,Q2994883
